time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy,geospatialanalysisservice_energy_Anomaly,surveyservice_energy_Anomaly,surveyservice-db_energy_Anomaly,transformation-consumer_energy_Anomaly,transformation-worker_energy_Anomaly,unicloudauth_energy_Anomaly,unicloudauth-api_energy_Anomaly,unicloudauth-db_energy_Anomaly
1701132287.928,0.74945315832214,0.11162561422129,0.03760744485794,1.79403441846758,15.78366528117284,0.1767874532347799,0.17577671167969,0.04062124551283,0,46885634.65270404,16785383.46192248,2414.78288104055,20610487.44000724,8851381.622410804,6274218.358755672,0.0,0,8119111.566767969,0.0,0.0,0.0,0.0,2090.062507972956,0.0,0,0.0,0.0,0,0,0,0,0,0.1309010993454545,0.0372234545454545,0.014312445381818,0.330190231030303,2.2220516013818177,0.097752818181818,0.0870851818181814,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1701132292.928,1.95754689436568,14.95080966880905,0.03741030907168,4.1928751645602,28.76516621952485,0.17798750958134,0.17612816344626,0.04089891990664,0,62381557.9039111,11233209.46167584,1688104.30304459,28150063.60161788,11053608.497280724,6359188.679942366,0.0,0,13822233.649271889,0.0,0.0,0.0,0.0,2118.5945985886874,0.0,0,9791979.082688743,0.0,0,0,0,0,0,0.165927800290909,0.0364779506181815,0.014312445381818,0.5530465405090905,3.661989542860606,0.092116541672727,0.080881818181818,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701132297.928,3.11543229294312,37.07695246322481,0.0362251770631,6.3699179647012,46.3808838586087,0.17534850317836,0.1737939552158399,0.04026372463742,0,56931998.83483834,10779622.195407728,3369295.111078897,27418758.421280906,10967001.611822443,4634034.521118169,0.0,0,9484676.958928052,0.0,0.0,0.0,0.0,2057.774428535544,0.0,0,9818006.408389166,0.0,0,0,0,0,0,0.2916543885818179,0.0228066363636359,0.014312445381818,0.772496682763636,4.6659226704000005,0.0664323636363635,0.0726683636363635,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701132302.928,4.02477221953846,57.97057330439389,0.03641137546207,7.819501568319589,58.1309881889463,0.1735384008005,0.17395586965272,0.02818515545714,0,60688425.2248292,10799263.0564656,3404484.042941649,27549251.034783244,11013854.489220416,3153726.643978483,0.0,0,19033342.34481748,0.0,0.0,0.0,0.0,2697.990997914151,0.0,0,12869573.93263366,0.0,0,0,0,0,0,0.3037226489454545,5.37595889841212,0.014312445381818,0.8171533407272725,5.356078811357575,0.0542139090909089,0.0604382727272725,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701132307.928,5.69606192743062,80.26197075910359,0.03909571924042,10.49326265908925,72.5938135197707,0.16933996986925,0.1742230732731,0.04201393720912,0,67680759.14005944,5905831.260658785,3436535.864047671,27245814.722406704,8686690.603870364,3146807.409435167,0.0,0,27423952.736091606,0.0,0.0,0.0,367.3081406818874,2840.55114517748,0.0,0,20226281.806580234,0.0,0,0,0,0,0,0.3716242036363635,5.984416119578787,0.014312445381818,0.8228848034181815,5.807679515684851,0.050321818181818,0.0589523636363635,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701132312.928,7.00219854193788,97.8824996875804,0.02066045955091,12.74320157386098,88.43130732104186,0.1696311523934,0.17459136612823,0.04003698142667,0,68211264.4540008,5762366.780713071,5155644.436263231,28071578.526915323,8795599.91283504,4740053.024330321,0.0,0,27639155.21740728,0.0,0.0,0.0,595.0461247911672,2853.779725344237,0.0,0,20610203.39592997,0.0,0,0,0,0,0,0.5600614570909089,4.887752843381818,0.002842417090909,0.828972497890909,6.748075638412121,0.0427244545454544,0.0465083636363635,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701132317.928,8.77903179600645,124.99642218417668,0.66306250134636,14.9065199256749,98.97381299806278,0.16815470352125,0.16842708525754,0.04114197341539,0,82332738.95320398,10135147.811725847,5104442.452727075,27485443.54532124,8832966.830870278,4591375.914742451,0.0,0,27247152.707574684,71028.90173410405,0.0,0.0,597.8471081919357,3055.630550621669,0.0,0,25729300.5581028,0.0,0,0,0,0,0,0.7446290791030299,5.426058637209092,0.002842417090909,0.8561669463272725,7.407063128775757,0.0392723186181814,0.043403545454545,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1701132322.928,10.105359834271969,142.38064548035635,0.6688990926378799,17.0668494042622,112.6465883576296,0.16568941766153,0.16986905522095,0.0273597371145399,0,105060614.0742243,10225200.543330615,6668209.856915738,27529246.30113142,6618401.385218263,3129735.142587621,0.0,0,27727384.967091314,71660.52703069818,0.0,5124.456048738033,746.5597375375922,3120.818518249765,0.0,0,29059717.846893188,0.0,0,0,0,0,0,0.9026611686545448,8.102498988475151,0.002842417090909,1.115786128581818,8.490486865963636,0.0292551818181815,0.039896538981818,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701132327.928,11.43376122586643,168.20549199586085,0.67504650801485,19.378022533630247,128.8255390191537,0.16176882216672,0.1710884327212899,0.04044662558015,0,109669574.61331785,4686094.715870665,6869530.409819473,34518894.14803631,8759171.535092482,3112468.9739840045,0.0,0,27302973.49502578,72320.66677633382,0.0,6022885.125425209,889.5645564122054,3253.78685298525,0.0,0,33893565.15731125,0.0,0,0,0,0,0,1.064147143854545,8.170996111472725,0.002842417090909,1.1177287324363636,9.145460924472724,0.0286810909090905,0.031834545454545,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701132332.928,12.64842895779776,187.51502410372,0.68875942115471,21.35133550928943,141.56053733289713,0.15965710739482,0.16684876247827,0.03850872452857,0,102503752.73018008,4781085.484111591,6749161.570158316,34427916.05448839,6776923.662697375,1548121.6552861263,0.0,0,27328350.044518743,73786.66268834849,0.0,6005624.131613792,1299.637911082907,2789.5406563076867,0.0,0,36044490.36434139,0.0,0,0,0,0,0,1.066494028581818,10.883675933367966,0.002842417090909,1.123236913090909,10.110943535975755,0.0143309090909089,0.0174843636363635,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
