accuracy,failures
0.9341705976432553,6
0.9250028369840878,7
0.8156681592293102,18
0.9366423353531119,6
0.9139541554382893,8
0.8999007212694132,10
0.8544844492127773,14
0.9085685796404964,9
0.8811450957855297,11
0.8676215085689174,13
0.7925681748615842,20
0.9234830915703748,7
0.9265425399381745,7
0.8858854200915756,11
0.8696899022351648,13
0.9389473220042056,6
0.7674359326392153,23
0.8922128060243684,10
0.8574072425003167,14
0.9021530294277639,9
0.9504377567264914,4
0.8769163310242842,12
0.88321979435398,11
0.9504382337927416,4
0.8765298742604594,12
0.877911840395089,12
0.8833138664579429,11
0.8929153091883295,10
0.900825410747602,9
0.8000859294823119,19
