Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1238,0,8,10.982431218581747,3.3499840646982193,59.79308672249317,8649.0,4.010455992848987,0.0,8,9,11,12,19,37,49,52,59,60,60
GET,/catalogue,6980,0,12,13.321310682302304,4.6623507514595985,82.96832907944918,2795.0,22.611456244011254,0.0,12,13,15,16,19,23,29,34,66,83,83
GET,/category.html,6980,0,8,9.44966526880839,3.021102398633957,76.64996571838856,11518.0,22.611456244011254,0.0,8,9,11,12,16,20,26,30,51,77,77
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,773,0,8,9.41160957016928,3.2288050279021263,44.47957035154104,10364.0,2.504105397796662,0.0,8,9,11,12,16,19,23,26,44,44,44
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,770,0,8,9.77323152149072,3.3205458894371986,75.7475197315216,10364.0,2.4943870068608405,0.0,8,10,11,12,16,20,31,36,76,76,76
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,789,0,8,9.208361339650303,3.5918857902288437,39.1631331294775,10364.0,2.555936816121043,0.0,8,9,11,12,15,17,22,26,39,39,39
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,790,0,8,9.613481522360935,2.7836253866553307,88.02221063524485,10364.0,2.5591762797663167,0.0,8,10,11,12,15,20,24,28,88,88,88
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,760,0,8,9.871666907872024,2.8962139040231705,45.97164038568735,10364.0,2.4619923704081024,0.0,8,10,11,12,16,22,27,33,46,46,46
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,771,0,8,9.711091627696609,3.2994700595736504,71.7280050739646,10364.0,2.4976264705061144,0.0,8,10,11,12,16,20,26,30,72,72,72
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,739,0,8,9.555775226069883,3.0469708144664764,49.34064019471407,10364.0,2.3939636338573522,0.0,8,9,11,12,16,20,24,28,49,49,49
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,796,0,8,9.669942564878557,3.492283634841442,56.79801758378744,10364.0,2.57861306163796,0.0,8,10,11,12,16,19,26,31,57,57,57
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,742,0,8,9.782037066391135,3.052039071917534,58.4602877497673,10364.0,2.4036820247931736,0.0,8,10,11,12,16,20,25,28,58,58,58
GET,/login,1237,0,65,66.21298956983665,18.15253123641014,130.27659431099892,13.0,4.007216529203713,0.0,65,67,68,70,75,96,110,120,130,130,130
,Aggregated,23365,0,10,13.743236560072361,2.7836253866553307,130.27659431099892,7808.722576503317,75.69006807182278,0.0,10,12,13,15,21,59,66,70,110,130,130
