Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,10550,0,170.0,211.72768669167613,2.2360961884260178,2090.0893872603774,8649.0,34.152747212612866,0.0,170,220,260,280,350,460,760,1700,2000,2100,2100
GET,/catalogue,60354,0,190.0,192.8860899521117,3.9119962602853775,915.44243786484,2795.0,195.37961187393717,0.0,190,230,260,290,350,410,500,550,750,870,920
GET,/category.html,60406,0,180.0,187.76073637496617,2.296390011906624,862.9250209778547,11518.0,195.54794768958226,0.0,180,230,260,280,340,410,490,530,730,850,860
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,6634,0,180.0,194.52185470446324,3.021995536983013,858.7909294292331,10364.0,21.4757654036468,0.0,180,230,260,280,350,420,500,540,660,860,860
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,6683,0,180.0,190.81376480407144,2.1660393103957176,859.6144765615463,10364.0,21.634389537620073,0.0,180,230,260,280,340,410,490,530,700,860,860
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,6606,0,180.0,193.6355449463422,2.4932604283094406,852.753359824419,10364.0,21.38512304137636,0.0,180,230,260,280,350,410,490,540,700,850,850
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,6592,0,190.0,195.1030911266006,2.7210665866732597,864.3006030470133,10364.0,21.33980186024114,0.0,190,240,260,290,350,410,480,530,700,860,860
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,6725,0,180.0,192.31835735913324,3.068815916776657,833.6374191567302,10364.0,21.77035308102574,0.0,180,230,260,280,350,410,480,530,710,830,830
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,6680,0,180.0,190.75194602416727,3.1841155141592026,849.9320764094591,10364.0,21.624677855948242,0.0,180,230,260,280,340,400,480,530,700,850,850
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,6767,0,180.0,193.29090574743879,3.1293556094169617,843.2120466604829,10364.0,21.9063166244314,0.0,180,230,260,280,350,410,490,530,660,840,840
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,6720,0,190.0,193.4141943901999,2.4525299668312073,854.7444026917219,10364.0,21.754166944906014,0.0,190,230,260,280,350,410,480,540,700,850,850
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,6521,0,190.0,194.45099605893205,2.4612555280327797,860.6556970626116,10364.0,21.10995872734109,0.0,190,230,260,280,350,420,490,540,700,860,860
GET,/login,10534,0,230.0,241.4054919251911,16.308563761413097,908.8090592995286,13.0,34.100951577029754,0.0,230,280,310,330,400,450,540,590,870,910,910
,Aggregated,201772,0,180.0,194.94418881394432,2.1660393103957176,2090.0893872603774,7815.372906052376,653.1818114296989,0.0,180,230,260,290,350,420,500,550,910,2000,2100
