Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,10684,0,150.0,174.64713882379448,2.4083079770207405,1608.9003421366215,8649.0,34.61431025752246,0.0,150,200,230,260,330,390,490,650,1500,1600,1600
GET,/catalogue,60973,0,160.0,174.7473066858663,4.423721693456173,834.21665802598,2795.0,197.54196362148232,0.0,160,210,250,270,330,390,470,510,660,800,830
GET,/category.html,61016,0,160.0,170.70659534673004,2.1057380363345146,823.3634373173118,11518.0,197.68127617680557,0.0,160,200,240,260,330,390,460,510,690,810,820
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,6813,0,160.0,176.0101948820878,2.961087040603161,819.6782553568482,10364.0,22.072940451563134,0.0,160,210,250,270,330,380,470,500,700,820,820
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,6829,0,160.0,177.18066748936448,2.7086371555924416,800.8475927636027,10364.0,22.12477768145085,0.0,160,210,250,270,340,390,480,530,730,800,800
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,6805,0,160.0,178.59925960603223,2.512482926249504,816.1791674792767,10364.0,22.04702183661928,0.0,160,210,250,280,340,400,480,530,700,820,820
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,6602,0,160.0,174.9279326983575,2.539597451686859,810.7825070619583,10364.0,21.38933698241888,0.0,160,210,240,270,330,380,460,500,690,810,810
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,6737,0,160.0,176.16955375571743,3.1144218519330025,821.4852502569556,10364.0,21.826713609596485,0.0,160,210,240,270,330,390,460,510,680,820,820
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,6589,0,160.0,177.19068160764834,2.4171890690922737,824.1733219474554,10364.0,21.34721923313511,0.0,160,210,250,270,330,400,470,520,740,820,820
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,6765,0,160.0,177.54182554230766,3.705301322042942,823.4503893181682,10364.0,21.917428761899988,0.0,160,210,250,270,330,390,470,520,740,820,820
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,6694,0,160.0,177.76133271389452,2.9613375663757324,826.3510633260012,10364.0,21.68740105427325,0.0,160,220,250,270,330,390,470,510,680,830,830
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,6725,0,160.0,176.22562028467655,2.884369343519211,827.8422085568309,10364.0,21.787835687180696,0.0,160,210,250,270,330,390,460,500,790,830,830
GET,/login,10679,0,200.0,223.85617143992812,17.849372699856758,955.0914131104946,13.0,34.598111123182555,0.0,200,260,290,320,370,440,520,580,760,950,960
,Aggregated,203911,0,160.0,176.72927620238238,2.1057380363345146,1608.9003421366215,7814.095571107003,660.6363364771306,0.0,160,210,250,270,330,390,470,520,760,1400,1600
