accuracy,failures,budget
0.928396926598059,38,50
0.9031484460135418,42,50
0.9236921102494484,41,50
0.9295517178911284,37,50
0.9210941846761131,42,50
0.9295407647005778,37,50
0.9283859514553058,38,50
0.9318534088267056,36,50
0.919543897291336,43,50
0.9222495936744244,42,50
0.9304227860372398,36,50
0.9338555808242,34,50
0.9230648775486526,41,50
0.9214022996679,42,50
0.9079902788153774,46,50
0.9210723452324996,39,50
0.9245648270695626,40,50
0.9224707183548094,41,50
0.9194889886750496,43,50
0.933122886576315,35,50
0.9104918890037952,40,50
0.9247408720240964,40,50
0.9247958681008752,40,50
0.9307859321780672,36,50
0.9210941792144444,42,50
0.9254367424936112,36,50
0.9209840779073294,42,50
0.9280008183830838,38,50
0.9098349864014684,38,50
0.9196429464258034,43,50
0.9267409927955907,77,100
0.92497116298588,80,100
0.9218058341916436,84,100
0.9232898105551252,82,100
0.9260911575324428,78,100
0.910586475753934,82,100
0.9226641676429624,81,100
0.9215187572750356,83,100
0.9149122625579574,81,100
0.9241188206866964,80,100
0.926746569793416,77,100
0.924929291546286,77,100
0.9230148502454648,83,100
0.9255961848670629,78,100
0.9237474971215652,81,100
0.9273260331568498,76,100
0.9226186746747618,83,100
0.9215566071657296,81,100
0.9131781951598018,83,100
0.9245916995353975,80,100
0.9238478167424587,79,100
0.9236363250077372,83,100
0.9281513123225948,76,100
0.9191568983661648,85,100
0.9250152665667728,80,100
0.9245888628812156,75,100
0.9235026941535748,80,100
0.9257118647220564,78,100
0.9192215928823196,88,100
0.9253161995933248,79,100
0.9209757737704608,141,200
0.9229772440518664,141,200
0.9233223539914144,141,200
0.922547629477891,141,200
0.9200767988622331,141,200
0.9226507757182276,141,200
0.920556656166308,141,200
0.9246097849734064,141,200
0.9223051792560956,141,200
0.9198632416448989,141,200
0.9200171636427804,141,200
0.921191197544306,141,200
0.9205461192920306,141,200
0.9239234414643924,141,200
0.92329802765545,141,200
0.9249100131653872,141,200
0.92188955393256,141,200
0.9235094344017072,141,200
0.9158908786710478,141,200
0.9209957705973224,141,200
0.9225763693650054,141,200
0.9247689569569018,141,200
0.9212261925270016,141,200
0.9227775835268366,141,200
0.921242252402124,141,200
0.9257322371867112,141,200
0.9221805510447938,141,200
0.9240203210770758,141,200
0.9227527389151888,141,200
0.9182050907860908,141,200
0.9194186653136904,141,400
0.92181333788075,141,400
0.92322225158484,141,400
0.9236795815587328,141,400
0.92290213974246,141,400
0.9227012053080984,141,400
0.9227267103103064,141,400
0.9219374021449824,141,400
0.9225404267067115,141,400
0.9227225387269228,141,400
0.9230247951017976,141,400
0.9211735056042394,141,400
0.921002507648182,141,400
0.9218140496577264,141,400
0.923031365964018,141,400
0.9205887174795024,141,400
0.9234023836575512,141,400
0.9195477819163904,141,400
0.921021565054188,141,400
0.9237314079302544,141,400
0.9225624674524808,141,400
0.9217611655312232,141,400
0.9226055695486014,141,400
0.9221195960716072,141,400
0.923619234374004,141,400
0.9235270179856462,141,400
0.9222903756879468,141,400
0.9225085869255476,141,400
0.9224981582837544,141,400
0.9228869724608804,141,400
0.9225300987219532,141,800
0.9221022642264892,141,800
0.9226769799997768,141,800
0.9212589934062372,141,800
0.9226126743396466,141,800
0.923151870610286,141,800
0.9223661304650784,141,800
0.9214226464596492,141,800
0.9224200012271764,141,800
0.9217565779415549,141,800
0.9229637352453116,141,800
0.921419800016707,141,800
0.922076895845624,141,800
0.9236138164376652,141,800
0.9227719006410836,141,800
0.9232249472494812,141,800
0.9226386430395416,141,800
0.922585668019168,141,800
0.9232916334547784,141,800
0.922878826842425,141,800
0.92229070919136,141,800
0.9222678777702206,141,800
0.92267546174272,141,800
0.9218404655148958,141,800
0.9223166327420896,141,800
0.9224769612990336,141,800
0.9225034071879884,141,800
0.9224628790461707,141,800
0.9219691492985354,141,800
0.9233110272845104,141,800
