accuracy,failures,budget
0.9000139999999999,1,50
0.9000283999999998,1,50
0.8800496,2,50
1.0,0,50
1.0,0,50
0.9000739999999999,1,50
0.9000644,1,50
0.8000615999999998,2,50
1.0,0,50
0.8000615999999998,2,50
0.6002239999999999,4,50
0.9000788,1,50
0.9000836,1,50
1.0,0,50
0.7801283999999999,3,50
0.7001259999999999,3,50
1.0,0,50
1.0,0,50
0.7800180000000002,3,50
1.0,0,50
0.9000476,1,50
1.0,0,50
0.7000324,3,50
0.9000523999999999,1,50
0.9000019999999999,1,50
1.0,0,50
0.8001191999999999,2,50
0.8001311999999998,2,50
0.7002027999999998,3,50
1.0,0,50
0.9499885999999998,1,100
1.0,0,100
1.0,0,100
0.8401296,4,100
0.8002207999999998,4,100
0.8001667999999997,4,100
0.9500846,1,100
0.7002256000000002,6,100
0.6902178000000002,7,100
0.8501685999999998,3,100
0.8001835999999998,4,100
0.8501458,3,100
0.8501745999999999,3,100
0.7503305999999998,5,100
0.9500582,1,100
0.9000887999999998,2,100
0.9899802,1,100
0.8001404000000001,4,100
0.9001379999999999,2,100
0.9001103999999999,2,100
0.9500786,1,100
0.949991,1,100
0.9000635999999999,2,100
0.8499862000000002,3,100
1.0,0,100
0.9000611999999998,2,100
0.8400671999999998,4,100
0.9000839999999999,2,100
1.0,0,100
0.9000827999999998,2,100
0.8751993,5,200
0.9002185999999998,4,200
0.8702394,6,200
0.9250567,3,200
0.9251167,3,200
0.9001058,4,200
0.9501516,2,200
0.9001087999999998,4,200
0.9500315999999998,2,200
0.9500615999999998,2,200
0.8752058999999999,5,200
0.8750084999999999,5,200
0.8999623999999995,4,200
0.8752736999999999,5,200
0.8751807,5,200
0.8751734999999997,5,200
0.9002905999999998,4,200
0.9500544,2,200
0.8503023999999999,6,200
0.7754869,9,200
0.9251167,3,200
0.9750743,1,200
0.8751560999999999,5,200
0.9000788,4,200
0.7754095000000001,9,200
0.9251875,3,200
0.9450596999999996,3,200
0.8752335,5,200
0.9251526999999998,3,200
0.9251689,3,200
0.8853683999999999,10,400
0.8879087499999998,9,400
0.9002541000000001,8,400
0.9002858999999998,8,400
0.9002531999999993,8,400
0.8880458499999997,9,400
0.93763935,5,400
0.93775665,5,400
0.9227179500000005,7,400
0.9502535,4,400
0.93785025,5,400
0.8752985000000001,10,400
0.8503983999999996,12,400
0.9251485000000002,6,400
0.8503009000000006,12,400
0.8629459499999997,11,400
0.8877224499999994,9,400
0.8130449500000003,15,400
0.9500869999999998,4,400
0.8628055499999999,11,400
0.8379840500000003,13,400
0.9004433999999999,8,400
0.8877776500000001,9,400
0.8754814999999999,10,400
0.9004232999999999,8,400
0.8752621999999999,10,400
0.8007365,16,400
0.8503744000000003,12,400
0.8853572999999999,10,400
0.8754703999999998,10,400
0.8943942749999995,17,800
0.9003819500000005,16,800
0.8757867000000003,20,800
0.8818936250000001,19,800
0.8944334250000007,17,800
0.8757352500000007,20,800
0.8575787249999994,23,800
0.9006003500000007,16,800
0.8942219250000011,17,800
0.8880725500000003,18,800
0.9131412000000004,14,800
0.8943930750000006,17,800
0.900564500000001,16,800
0.8883626500000003,18,800
0.8885122,18,800
0.8571630750000004,23,800
0.8633954000000001,22,800
0.9009248,16,800
0.9067008249999996,15,800
0.8820232250000002,19,800
0.9007062499999997,16,800
0.8695594750000007,21,800
0.8885324500000005,18,800
0.8820932749999999,19,800
0.8758945499999992,20,800
0.8947562250000002,17,800
0.924411325,13,800
0.9069153250000004,15,800
0.8822132750000007,19,800
0.8822881250000004,19,800
