accuracy,failures,budget
0.97836453387327,17,50
0.9596296632383392,17,50
0.7783063240705729,16,50
0.9803529876667086,14,50
0.8810429006089515,15,50
0.973054779083717,19,50
0.7781211907404771,19,50
0.9795409305042608,17,50
0.8790883854250583,19,50
0.9727628647161184,19,50
0.7783155692863238,17,50
0.8822208200398478,14,50
0.872412931017825,20,50
0.7758814740403156,21,50
0.8888592164302814,11,50
0.9779096676593488,18,50
0.785219445664203,13,50
0.9719398643046818,21,50
0.974567507022862,17,50
0.876208775086399,17,50
0.7720670939590821,22,50
0.976639028662382,17,50
0.977328938069213,18,50
0.9777707293459028,16,50
0.7749190451490993,21,50
0.975028818051744,19,50
0.972818879880931,19,50
0.9802585559521844,14,50
0.8591498593637144,16,50
0.9840513080842918,12,50
0.8751531437215472,35,100
0.9321048670112344,28,100
0.824486860197779,38,100
0.9249769730430912,35,100
0.816831156360557,37,100
0.9311551864389656,33,100
0.9280545978571008,33,100
0.8781182224612141,40,100
0.9267795705603876,36,100
0.8787344136970521,39,100
0.8733513538338102,41,100
0.9254745829918044,38,100
0.8815041428271795,32,100
0.9251441913679082,38,100
0.8768232894305674,38,100
0.9747069803186914,38,100
0.8257352613380708,44,100
0.9769068487568182,35,100
0.931289174305395,33,100
0.8768759178498092,36,100
0.9280055427055752,34,100
0.8768413445154954,37,100
0.9323251831650122,27,100
0.8344339514398,33,100
0.9752150950171848,33,100
0.8325102886007487,34,100
0.928510420214864,35,100
0.8303302399499889,35,100
0.9633483654234372,39,100
0.7829773718746498,36,100
0.8267809415903322,74,200
0.9258403884416616,71,200
0.8513285730071,73,200
0.8805610588496914,70,200
0.8325707310884704,72,200
0.8753206429419524,75,200
0.9545554670336748,71,200
0.9050637427690016,72,200
0.8280091390528804,76,200
0.7812082787632358,78,200
0.9552655750511888,71,200
0.8285307900540708,76,200
0.8322591143919185,73,200
0.9079863909093804,73,200
0.9245867521942738,73,200
0.8777197582409306,74,200
0.8651619718129422,76,200
0.930381981628914,67,200
0.9004206770205372,74,200
0.8323235669579798,73,200
0.880024984784846,72,200
0.9277597582489124,69,200
0.9793460928957536,63,200
0.8764726810049415,74,200
0.8774877667944319,73,200
0.904880062119214,69,200
0.8784813109834446,71,200
0.9039238111379896,72,200
0.9017408466920528,73,200
0.9056189223447694,69,200
0.9297138402376524,86,400
0.8708967956552374,90,400
0.8948634832096078,92,400
0.8961214852882033,87,400
0.920152538070076,86,400
0.8920714273724162,89,400
0.9438109047285,84,400
0.9133501299453312,84,400
0.9153123346000128,83,400
0.8924490454736846,93,400
0.888645809555124,87,400
0.9079824053892904,87,400
0.9103648413350904,85,400
0.913425411535862,84,400
0.8670365845004071,96,400
0.9158888911129064,84,400
0.9078923290965196,87,400
0.925847266714701,88,400
0.8967124885663018,91,400
0.9262057432626416,83,400
0.8717384546964213,93,400
0.8986402738767738,83,400
0.882579479581798,94,400
0.8873786895244755,96,400
0.8777798907424108,96,400
0.9212250675387532,85,400
0.9256511277254716,88,400
0.9095445570473232,90,400
0.9074242007122482,91,400
0.9123083364831496,93,400
0.91514765527744,114,800
0.904732810665554,113,800
0.8709011426315594,128,800
0.9057029796444604,118,800
0.9134480410388252,118,800
0.8879712833645577,125,800
0.8936181264436692,128,800
0.8851331560117043,134,800
0.915171070812996,114,800
0.9057450731261624,131,800
0.8894352187464405,120,800
0.886784769656376,126,800
0.9068487739047396,122,800
0.8812707110108959,135,800
0.9053346308371476,126,800
0.890361087810525,136,800
0.9218294745085094,113,800
0.8987229613658687,127,800
0.8928044463397672,127,800
0.8877817657226403,134,800
0.898134242782236,129,800
0.8902275504924875,127,800
0.9112828434564456,122,800
0.9035333140827804,119,800
0.8907661162686176,129,800
0.9154397992550772,118,800
0.8930952816916464,112,800
0.8985410848832676,115,800
0.8837413508283807,133,800
0.9158326721126372,105,800
