accuracy,failures,budget
0.8948156508200481,40,50
0.905293886204712,36,50
0.905301512314254,36,50
0.9000367617486125,38,50
0.8791022895000852,46,50
0.8843442002211468,44,50
0.8948196646002161,40,50
0.8800696967222349,39,50
0.8974239621906044,39,50
0.8948309030158913,40,50
0.8974452350478325,39,50
0.8838925850926176,42,50
0.8974428267496317,39,50
0.8843373769423128,44,50
0.8974689162541277,39,50
0.8817061501664089,45,50
0.8869534243333832,43,50
0.8921829284867013,41,50
0.8843261385735486,44,50
0.8869686765270269,43,50
0.8869530232713598,43,50
0.8869855344337566,43,50
0.8895635243697197,42,50
0.8869646628453989,43,50
0.8974536640609991,39,50
0.8974404186332465,39,50
0.8869590436231148,43,50
0.872214476402699,42,50
0.8948076234254982,40,50
0.8832333507437695,42,50
0.8934913504582779,81,100
0.8861052041108864,80,100
0.9000504037265069,76,100
0.8834700857342509,82,100
0.8895497736065647,84,100
0.893345684403517,78,100
0.8876584434334533,83,100
0.8973742546804917,78,100
0.8974051594489368,78,100
0.8882992695193923,85,100
0.8486946774772045,78,100
0.8973339344937191,75,100
0.8959867801667849,76,100
0.8922104336148797,82,100
0.8921375856937861,82,100
0.885701843260995,87,100
0.8947969872062347,80,100
0.896140389043419,79,100
0.8908671412083794,83,100
0.8934873365880097,81,100
0.8934823190416353,81,100
0.8948074223125582,80,100
0.8934945611683269,81,100
0.8869829784973475,86,100
0.8908324232153899,83,100
0.8881092494544963,83,100
0.8908803859180259,83,100
0.896116909240967,79,100
0.8730615153342256,90,100
0.8922074229177848,82,100
0.8871370146128944,165,200
0.8889175169204149,169,200
0.8947661022777589,160,200
0.8876031827788247,171,200
0.8895764147157813,168,200
0.8890213643951053,162,200
0.8883781839761398,167,200
0.8902115544834002,167,200
0.8921809955907085,164,200
0.8884472389096469,163,200
0.8902349342143929,167,200
0.8902246983028442,167,200
0.8915006521988591,165,200
0.8639141875933154,170,200
0.893466086912712,162,200
0.8883935239585977,167,200
0.8946929570553407,160,200
0.8967457618244846,157,200
0.8928294522336183,163,200
0.8844050940496634,167,200
0.8921877183039972,164,200
0.888206421116553,167,200
0.8839248828315733,170,200
0.8934994992055405,162,200
0.8850972204867112,173,200
0.8882758925477662,170,200
0.8876113085039432,171,200
0.8973522060345042,156,200
0.8923719747046993,157,200
0.8928375799757262,163,200
0.8914237793403279,330,400
0.8808821979248355,325,400
0.8956258372905701,316,400
0.8927681695121357,323,400
0.8912476506173361,331,400
0.8922601942193783,325,400
0.8934040553958101,324,400
0.8901959908710403,326,400
0.8966122199152999,314,400
0.8921766271057071,323,400
0.8898533818783727,335,400
0.8902409088089064,334,400
0.881266229208911,321,400
0.8773874033998965,335,400
0.8898709367995044,335,400
0.8884981361024523,337,400
0.8908890342332089,332,400
0.8887050111801895,339,400
0.8918993192801087,326,400
0.8909071775529402,329,400
0.8901745977660357,334,400
0.8937200000226606,323,400
0.8914546802472834,330,400
0.890534898062222,333,400
0.8924073862437691,324,400
0.8937900793180481,323,400
0.8908918899097195,325,400
0.8921630748784023,328,400
0.8918724788464495,325,400
0.8789738575436468,331,400
0.8940317812639031,643,800
0.8946679311021787,631,800
0.8920726506173003,654,800
0.8857803697777975,657,800
0.8759905546097929,679,800
0.8847389246405151,662,800
0.884857745360926,660,800
0.8827630339322242,667,800
0.885696265517244,658,800
0.8943981948954692,638,800
0.8929183059801711,648,800
0.8823849003454347,679,800
0.8785289833577117,654,800
0.8842240281110101,666,800
0.8911785903959377,655,800
0.8911127401387733,656,800
0.8897670150950673,664,800
0.8960781426163225,625,800
0.8928799875858829,648,800
0.8909934686961644,660,800
0.8902742887725315,665,800
0.8928247898089801,649,800
0.8921753399050258,650,800
0.890353841320279,667,800
0.8903720182452198,667,800
0.8901604872020368,668,800
0.8821164407505564,680,800
0.8925671642625292,652,800
0.8798378033376464,655,800
0.8913507062377369,653,800
