Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6048,0,8,18.202432938826778,1.8177572637796402,189.99317940324545,8649.0,19.55905492533842,0.0,8,12,16,19,43,91,120,130,170,190,190
GET,/catalogue,34788,0,11,15.975058773831064,3.299446776509285,220.44146806001663,2795.0,112.50337346935729,0.0,11,15,18,21,30,41,59,81,140,150,220
GET,/category.html,34788,0,9,13.970607525955064,1.8403194844722748,288.74862380325794,11518.0,112.50337346935729,0.0,9,13,16,19,29,41,63,89,170,260,290
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3837,0,9,13.824778640046153,1.9582351669669151,174.1028968244791,10364.0,12.408745659478093,0.0,9,13,16,19,29,40,59,84,140,170,170
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3864,0,9,14.14853925469638,1.9903667271137238,180.7974549010396,10364.0,12.496062868966211,0.0,9,13,17,20,29,42,63,84,140,180,180
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3890,0,9,13.800996330573886,1.957504078745842,149.88683350384235,10364.0,12.580146107732547,0.0,9,13,17,19,28,41,57,75,130,150,150
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3745,0,9,13.975437320719097,2.028639428317547,144.5674942806363,10364.0,12.111220353074136,0.0,9,13,17,19,29,41,61,83,130,140,140
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3865,0,9,14.123498025274369,1.9503384828567505,139.34670016169548,10364.0,12.499296839687993,0.0,9,13,17,19,28,42,65,87,130,140,140
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3790,0,9,13.684618510404174,1.9569024443626404,146.11799083650112,10364.0,12.256749035554332,0.0,9,13,17,19,28,39,60,87,120,150,150
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3872,0,9,13.305434735380267,1.954483799636364,136.05310395359993,10364.0,12.521934634740468,0.0,9,13,16,19,27,37,56,81,120,140,140
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3935,0,9,14.134359274537621,1.997731626033783,215.7133463770151,10364.0,12.725674790212743,0.0,9,13,17,19,29,43,64,89,150,220,220
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3758,0,9,13.914813542071414,2.0949365571141243,178.28715220093727,10364.0,12.153261972457305,0.0,9,13,16,19,28,42,63,93,130,180,180
GET,/login,6048,0,62,69.50162894372143,9.386279620230198,347.8536456823349,13.0,19.55905492533842,0.0,62,66,69,73,95,130,160,180,320,350,350
,Aggregated,116228,0,10,17.653274302840625,1.8177572637796402,347.8536456823349,7816.075334686994,375.8779490512952,0.0,10,15,19,23,41,61,82,110,170,310,350
