accuracy,failures
0.8429372081779333,125
0.8668619684425032,106
0.8746550838364463,100
0.8543942784087442,116
0.8336728394320968,133
0.8590672643471191,112
0.8763847305406568,98
0.8723537248169998,102
0.8377291623195424,129
0.8614872027079837,110
0.823617437368748,141
0.8699205987873634,104
0.8701920936367862,103
0.8603823587725237,111
0.8767599170780292,98
0.8660009499786828,107
0.8648718617906086,108
0.8524103334471286,118
0.8624048315760241,110
0.8557418309719941,115
0.8636598466247182,109
0.8713330067598384,102
0.8643158527673687,108
0.8560396523594616,115
0.858882787199167,112
0.8757227683329745,99
0.8494582785941109,120
0.8278722838047632,137
0.8821138172753541,94
0.8520017380642824,118
