accuracy,failures
0.9075,74
0.8925,86
0.905,76
0.9,80
0.89,88
0.88125,95
0.88375,93
0.89875,81
0.9,80
0.88375,93
0.8775,98
0.9025,78
0.89375,85
0.88875,89
0.89,88
0.8875,90
0.89,88
0.8875,90
0.90125,79
0.8925,86
0.9,80
0.89125,87
0.90625,75
0.87625,99
0.8675,106
0.8775,98
0.92375,61
0.8875,90
0.885,92
0.89375,85
