accuracy,failures
0.9256725199020559,3
0.9339912151916334,3
0.9293334467757256,3
0.9657295837115705,1
0.8835217654807918,5
0.9524368249781382,2
0.9433721007535157,2
0.9047642763128606,4
0.8855877142878379,5
0.8112209845651632,9
0.9686662136238613,1
0.8155923342981103,9
0.8265173517402573,8
0.8530492258734708,7
0.9092664730949208,4
0.9235732112367158,3
0.855347670754,7
0.8508821554703265,7
0.9274153369389659,3
0.8630986644562598,6
0.9316740756327043,3
0.8958896740853611,5
0.8425973126347566,7
0.9284793811306473,3
0.8707665144285309,6
0.9637028869976535,1
0.821367615040867,8
0.7829367509737208,10
0.9853004056971411,0
0.8441785687636336,7
