accuracy,failures
0.9073991812595034	13
0.9138227298866293	14
0.9156546860454029	11
0.9019739020047917	15
0.9298777982898603	10
0.9492155647382884	8
0.9295505470287242	11
0.9292670119137021	11
0.9491802203856713	8
0.9244511432141463	11
0.9284406439290733	12
0.9230116561704204	14
0.9304068616507422	9
0.9207573684503402	9
0.9035678437849382	13
0.8956047536621019	15
0.9257765586204387	10
0.9451007387928825	8
0.9162730709296774	11
0.9261155393366924	10
0.9227948888576937	11
0.9320480462237447	7
0.930209180925669	11
0.9423817552144786	7
0.9213162740289974	12
0.9228688218117964	13
0.9093585550872595	15
0.9213397942828481	12
0.9114705367694895	13
0.9230487531440841	12
