accuracy,failures
0.6326622222222213	50
0.6225704464939228	51
0.5749658058608065	49
0.6399720202020192	49
0.7126565271765273	39
0.5727844444444452	49
0.6243505291005307	45
0.6456148148148151	45
0.6342058673693447	51
0.5993098677248694	47
0.6237269014637985	47
0.6485186339586338	45
0.6154970370370373	48
0.6139318518518537	45
0.5756865365135966	52
0.5693320415089382	53
0.6148289707419015	50
0.6700173714153026	43
0.6535138344226596	40
0.6241434632034617	50
0.6514449937159621	44
0.6025684045584041	49
0.6167729885814652	52
0.6196527777777792	45
0.6398747008547007	44
0.5664116402116418	50
0.5901380174414939	56
0.6556927649162418	47
0.5475912418300654	53
0.6456992857142849	45
