accuracy,failures
0.70887772642887	69
0.6861344483374925	75
0.7146588637338647	69
0.6790565243215576	77
0.7251719307133103	65
0.6412118865021972	83
0.6957910601317494	77
0.6873675507765837	75
0.6983724582824593	74
0.6232850001989106	87
0.6644363417288257	80
0.6512123374853995	81
0.7130290350877215	68
0.7077046370296374	72
0.6909628062312658	72
0.6663514167444783	75
0.6849162650528755	83
0.6554867906527753	81
0.6829014769381418	76
0.7020928758169931	76
0.7044353874931648	77
0.7082158870100044	75
0.7429142698313005	86
0.6792611458812958	76
0.6932111153552323	79
0.699049964710627	77
0.7185747077601004	82
0.6717728682369011	79
0.6909680720055713	77
0.6863345560548677	72
