accuracy,failures
0.766911478322678	12
0.8394003198294281	7
0.7206524164889905	13
0.7275164889836598	14
0.7620555081734244	12
0.7444795309168506	14
0.7110687988628358	14
0.8138625325752237	7
0.7013210893584101	16
0.8231150739807499	7
0.8099789149490688	7
0.7931441601516278	10
0.7859790334044117	10
0.7630154584221807	13
0.7468042288557276	13
0.7660341862118039	13
0.7503895522388121	12
0.8004708244491875	9
0.828602274342577	6
0.7387899786780447	14
0.7456965529495443	12
0.7347659559346191	14
0.8184617270788956	9
0.7549773987206883	11
0.7121933191186993	16
0.7844317697228197	11
0.78128624733476	10
0.8209901563610562	10
0.7207380597014993	15
0.7519216417910508	12
