accuracy,failures
0.6002507331815059	360
0.576772031916177	386
0.600325348855388	363
0.5865339740277308	369
0.5753989682977315	376
0.592840813007325	363
0.5812845467928398	376
0.5883893870276381	367
0.5895668400690426	373
0.6006719702693819	351
0.5694351574670323	381
0.5590439962768432	383
0.5888205310827335	376
0.5738022991467645	375
0.6013026663206593	355
0.5642230152685486	395
0.5805238400209752	368
0.5855145309307449	367
0.5868651182860397	365
0.5621275670996099	385
0.5801533404687615	385
0.6109209973483031	363
0.5950613142207392	369
0.5875303831162999	360
0.594694875145423	353
0.5835561973297176	381
0.5948378304685504	356
0.5733583822737058	373
0.6006891110378569	367
0.5899443385539928	364
