accuracy,failures
0.718655027778651	66
0.744710613490388	60
0.7551501780986523	55
0.7496364082946672	57
0.7087990823952809	67
0.7330937631179495	62
0.7113986149543172	67
0.7228793593979559	63
0.7496869004261053	58
0.6836720515071777	74
0.7410478973329344	59
0.7667220613103765	53
0.6887687151195546	69
0.7471491465772915	59
0.7016151896795656	70
0.6993856774828979	65
0.737369064808908	60
0.7556789435938795	57
0.7652865229340313	55
0.7201504519047399	65
0.7962888414116787	46
0.7467722503021934	58
0.7083920884637374	67
0.6660434517437843	76
0.710396300977344	64
0.739704217311169	59
0.7239259083572278	64
0.7791631167754355	55
0.7246094488229826	59
0.7005576856055291	66
