accuracy,failures
0.8873235435704384	27
0.9205158095215682	18
0.9260103685332347	17
0.8955122913528466	33
0.9284502136163244	18
0.8902673820225813	28
0.8979822952538477	24
0.9057025026408932	23
0.9126273150842237	20
0.9238468854396834	18
0.9099345680301029	21
0.9261931011229578	18
0.8934597239506245	25
0.9208706581232813	19
0.9164215386624847	24
0.8785794095227306	31
0.9184473179736709	21
0.8957475133114638	27
0.8934876006144297	25
0.8904769325726545	29
0.9082967518452794	24
0.9222846313108375	20
0.9337266059737346	13
0.8865617026467751	25
0.934422746680846	18
0.9192383945066562	20
0.8929576123726017	25
0.9099785775091369	22
0.9404230890450612	13
0.9204980327024233	19
