accuracy,failures
0.6085559988339928	165
0.6693931196389149	148
0.6813466474767381	145
0.6847228435757953	139
0.6759549700958862	141
0.6401710430279337	156
0.658759288159766	150
0.6875857657521447	139
0.6727577665898963	146
0.6409026286391682	155
0.6897962622150751	140
0.689858207319275	137
0.6748295763981556	153
0.6662190964476828	151
0.6766242462417255	148
0.6731349081116803	144
0.6684665356442727	150
0.6505531102706669	155
0.6584315358017427	149
0.6492183213037199	151
0.6338185911707699	155
0.6603958218506643	149
0.6633826714522748	149
0.7359148450497208	135
0.666780157986244	154
0.6802609082999351	148
0.6527015717539335	156
0.6594291888171943	151
0.6589270835795127	152
0.6995206974083432	134
