accuracy,failures
0.9119751372699748	12
0.8774516782552247	22
0.9088080283352983	17
0.9225260012714538	13
0.8745860839611612	23
0.8937841597796118	18
0.9096616292798088	15
0.919228680340095	12
0.9070262403558367	15
0.932626052735144	10
0.9075282959464761	15
0.9163788574357268	14
0.9069860487996826	17
0.8978559092292415	17
0.898622117276661	18
0.9243203950425058	8
0.896380637544272	17
0.9338029515938615	12
0.8956691671964354	12
0.9048274603479659	15
0.9135407621976314	12
0.920941942835176	11
0.9148492612071105	12
0.8978459071231768	18
0.8806081070444685	20
0.8907143644234533	18
0.9148913616686349	15
0.9323924045651323	11
0.8916451272304918	16
0.9168583807377177	13
