time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts_energy,carts-db_energy,catalogue_energy,catalogue-db_energy,front-end_energy,orders_energy,orders-db_energy,payment_energy,queue-master_energy,rabbitmq_energy,shipping_energy,user_energy,user-db_energy,carts_energy_Anomaly,carts_energy_Anomaly_Score,carts-db_energy_Anomaly,carts-db_energy_Anomaly_Score,catalogue_energy_Anomaly,catalogue_energy_Anomaly_Score,catalogue-db_energy_Anomaly,catalogue-db_energy_Anomaly_Score,front-end_energy_Anomaly,front-end_energy_Anomaly_Score,orders_energy_Anomaly,orders_energy_Anomaly_Score,orders-db_energy_Anomaly,orders-db_energy_Anomaly_Score,payment_energy_Anomaly,payment_energy_Anomaly_Score,queue-master_energy_Anomaly,queue-master_energy_Anomaly_Score,rabbitmq_energy_Anomaly,rabbitmq_energy_Anomaly_Score,shipping_energy_Anomaly,shipping_energy_Anomaly_Score,user_energy_Anomaly,user_energy_Anomaly_Score,user-db_energy_Anomaly,user-db_energy_Anomaly_Score
1701350442.413,1.20466075014303,0.65483660484853,0.62248312869243,0.11814137643792,1.950036732035,0.34584811507055,0.6041292296114099,0.2384963832373499,0.34806033649121,10.35344731044722,0.38641876768368,0.41218893335011,0.96024233799792,30262350.63899974,7661586.588479748,300297.5300733148,2355.8905196350656,6682257.965178255,34555085.76918288,3385276.822261789,709370.4242472551,141555370.57274264,12190532.934732448,20969181.495431524,1030096.0347494356,3397370.116281186,0.0,0.0,0.0,0.0,63899.29104414478,72.87089256168942,0,0.0,1046.58201973348,8226762.705403182,1476.3286417127715,0.0,596.2913762669918,0,466.2364933099231,0,0,0,0.0,0.0,0,0,0,0,0,74.53642203337398,0.3263892727272725,0.174372818181818,0.1671626256181815,0.0513820909090904,0.380224033090909,0.121733818181818,0.1928620909090905,0.1028264545454545,0.1321693636363635,2.8675159333272724,0.1170833636363635,0.1760231041636359,0.2070520909090905,0,-0.195303471556997,0,0.1510865963176684,1,17.45600046272841,1,8.94647573196005,1,114.63838931612156,0,0.10486640016898718,1,0.3096684998637329,0,0.03312070056841776,0,-0.08557152293474246,0,43.940954434582125,0,-0.046969693535857004,1,0.532697669541335,0,-0.05908170353126252
1701350447.413,1.30113563065138,0.87543369575082,1.00338870863075,0.65000848438243,2.1755695216183,24.73135107831804,0.6095992936946101,0.23529204127171,0.35042854894208,10.74706568486259,0.37998628072329,0.73172263472438,0.96564654323923,36599909.06449242,7331656.362877318,304342.63465282286,8654710.461752536,3818215.795144556,49502531.89798426,3381009.081069181,678851.868098335,105457456.03631306,11981420.189784763,23044715.295795288,1335546.963028923,2733239.4211595105,0.0,0.0,0.0,4401148.925262733,71257.52650347537,17503068.27541363,0,0.0,974.595504795373,8086951.567401211,1460.2206333802062,0.0,599.4767750315582,0,1115.205198482566,0,0,0,3614938.6742961737,0.0,0,0,0,0,0,74.93459687894477,0.404047818181818,0.19692,0.1869440909090905,0.089051030072727,0.4313029388393935,0.1085622727272725,0.1825570909090905,0.104203933481818,0.1388798600090905,2.747824842418182,0.105327909090909,0.172374545454545,0.2295992727272724,0,0.23199893151326023,0,0.008616178843965372,1,16.173837258684614,1,7.192450512057292,1,111.28789741906024,0,0.03075638260264668,1,0.21809145896912696,0,0.03794355744594213,0,-0.046253645020328804,0,34.65326747760517,0,-0.08561431930900198,1,0.5808080996976059,0,-0.04041188147169805
1701350452.413,1.37133725523436,0.93203948049564,0.8986496823333299,0.8100014824980499,5.17872999202292,50.65064036331173,0.6095992936946101,0.23303972810495,0.33602626863354,10.260924053439,0.3578924996572,0.81571986999506,0.96564654323923,29041705.92523523,8893752.510325838,309534.72000000003,8010177.628680832,5514503.063925452,56286416.4419503,3381009.081069181,650396.3308787252,109592224.96005146,9533521.560010988,22791446.67097608,1327138.2918985144,2733239.4211595105,0.0,0.0,0.0,4072751.71969774,1743536.4588998875,17656219.80905182,0,0.0,1012.8318610262183,6032628.398791542,962.8019039783744,0.0,599.4767750315582,0,1278.2377237264802,0,0,0,15933613.952880014,0.0,0,0,0,0,0,74.93459687894477,0.407451636363636,0.2067344545454544,0.174343818181818,0.142617024490909,0.6576816344090906,0.1033581818181814,0.1669449090909089,0.092277545454545,0.135919636363636,2.7939990242363635,0.089722636363636,0.1841842727272725,0.2194000909090905,0,0.26928033221150827,0,-0.03192761323771265,1,16.98578993559977,0,4.995701489578266,1,96.01973117144495,0,0.007931438681850977,0,0.10669331957825534,0,0.0047110636804177375,0,-0.06434129775976771,0,38.164155431825236,0,-0.1081060737566304,1,0.4315627986609911,0,-0.05737514798329357
1701350457.413,1.45460420395114,0.95514262850383,1.32938963395766,1.0295807631947,7.10299039261548,73.71821085980312,0.61584566132264,0.25149649053057,0.3472561452821799,9.82588330624381,0.30549737936086,0.8765718328126899,1.02919196433415,24544767.567845102,10125479.96272134,316711.4071970731,8068467.401316912,5467793.2475137925,90340227.05694751,2956179.2384769544,643386.4392077491,105851108.7595532,9630999.088206142,21307751.304825567,716001.242213332,2028627.8779548209,0.0,0.0,0.0,4100541.639657466,1736351.8006034745,17769353.250609428,0,0.0,978.2480893592004,6094880.475718532,675.1030125446388,0.0,666.7269537537754,0,1394.7953258298085,0,0,0,24312442.60134777,0.0,0,0,0,0,0,74.08077263930838,0.408027,0.209375545454545,0.218236727272727,0.186292456054545,0.720881341581818,11.9501432154,0.1728830909090905,0.082681,0.118705818181818,2.7077204787818183,0.073699545454545,0.1668841818181815,0.1935988181818179,0,0.27573574712221216,0,-0.04061278648481448,1,14.23052851792093,0,3.4687846288846913,1,91.6652856311771,1,270.89917299151404,0,0.1451802087840406,0,-0.008032109011764987,0,-0.1462678738241152,0,31.68450091443418,0,-0.09699891628537216,1,0.6565749527215416,0,-0.03746376581420918
1701350462.413,1.7184208975765398,1.04438929030814,1.82235872051592,1.13576578688007,7.891808869509941,104.99242916590316,0.60749269662921,0.23688671511455,0.32998120434574,9.3870811630897,0.30549737936086,0.90900763107745,1.0636445561415,25630412.6059639,9033068.545756204,912062.7093280124,9034423.451525684,6083342.325341173,87348399.6202343,2475802.917994298,702470.3669234273,100585336.85970108,9610185.817426566,21307751.304825567,660988.3130681147,2733591.738079543,0.0,76.35665417668662,0.0,4591458.04409304,1931769.9688126976,38169640.34155458,0,0.0,929.58321130173,4057596.202156068,675.1030125446388,0.0,525.0128176957445,0,1527.1330835337324,0,0,0,32123241.79056694,0.0,0,0,0,0,0,75.00183109939208,0.3927740909090905,0.1814284545454545,0.2155050172363634,0.2122570909090905,0.9857458170181816,7.199328372468181,0.1511093636363635,0.0876876937181815,0.109348545454545,2.290336387872727,0.0739775454545449,0.160863636363636,0.1814603636363635,0,0.11962430808461022,0,0.09911849950083251,1,14.395967969455228,0,2.675480240538377,1,73.24112726812206,1,270.8983076994908,0,0.027388805933526328,0,-0.0029412559376282843,0,-0.17414542742722006,0,6.425301409707544,0,-0.09748701158031281,1,0.7443095784194611,0,0.0030474345737161457
1701350467.413,1.6814998461203898,1.05095461526697,2.23293146754551,1.58162049747249,9.57304793074659,104.99242916590316,0.61331154590606,0.2530485954232,0.3558141586389799,8.7727849493805,0.34645660384113,0.96993935083386,1.0636445561415,28656585.277735967,9604329.805127507,902634.497100862,25879391.64552804,8179542.975272322,88531886.97914757,2693394.492732452,650496.1126595277,86186166.2976924,11095921.9326779,20826923.55331221,660866.4118263929,2733591.738079543,0.0,69.59003720756384,0.0,4386772.122561454,1952984.6545281063,38169640.34155458,0,75.10635176763972,1307.0863000857614,3745771.865063412,1026.401045302404,0.0,525.0128176957445,0,1530.9808185664044,0,0,0,35051650.87425758,0.0,0,0,0,0,0,75.00183109939208,0.4021224545454545,0.199367636363636,0.2215944545454545,0.214910799763636,1.2252828701454546,10.471984050172727,0.1346552727272725,0.07269,0.1153083636363634,1.9025449333272728,0.0767652727272725,0.176419,0.173537545454545,0,0.21159921826568961,0,-0.0027146838136786755,1,14.02828773793135,0,2.5992495032959937,0,56.75330370730896,1,270.89917299096805,0,-0.01904150155462503,0,-0.008034714478412752,0,-0.15774660361370252,0,-5.012121018326184,0,-0.1018048680565471,1,0.5275849594866031,0,0.04023283293474833
1701350472.413,1.9930893839526,1.07207129599745,2.54309767067562,1.84293437359474,10.2669769488853,157.3323838314289,0.58977740889046,0.24048434925348,0.34297835063749,8.42196020973449,0.36495984482136,1.17043995945407,1.08933234021667,23658521.33888132,9280898.361054242,1202357.835160948,25510060.401115205,6947485.531193907,121374299.42652366,3109145.454238262,618197.9950658114,97429362.91386248,11247854.445741387,14002673.403103571,707528.6536581834,3389705.809641533,0.0,78.45421575402793,0.0,4323805.234283659,1688326.2485111807,45080195.07872926,0,71.37720760487373,1177.4493557441915,3799270.894706613,1182.53338145074,0.0,446.7388933323639,0,1725.9927465886144,0,0,0,41953667.77654305,0.0,0,0,0,0,0,74.45648222206064,0.404052818181818,0.1727169090909089,0.2539550909090905,0.2516953636363634,1.442538065881818,9.77015391043409,0.118408909090909,0.0637427272727269,0.109553,1.4808768424181815,0.0661104545454545,0.1835390337181815,0.137875909090909,0,0.23205262856674835,0,0.16425723038713613,1,12.142617688704917,0,1.6358620500456595,0,42.4154707139333,1,270.89917297326406,0,-0.028897812851425897,0,0.0034479225620316356,0,-0.1736617121214863,0,-1.5260412990826921,0,-0.07964560737195825,1,0.439232518109975,0,0.31255248114757705
1701350477.413,2.21716054565888,1.19967550026945,2.98316297253988,1.95604059256096,11.20918364430257,149.10235067144686,0.5515462327300901,0.21501746845348,0.3248981749986,8.28660217777852,0.39488069566813,1.18347001022047,1.16907977254428,23674295.96742995,7260375.211065207,1249922.9368490058,27216000.81545152,5811665.437466747,119280082.04716448,2807223.9185040663,461165.6069646875,107515242.00862116,10283248.310782207,21359497.209985312,719969.6306030079,3002084.380032206,0.0,73.57643254894917,0.0,4612952.103279739,1846269.7268240773,42722056.90449351,0,80.1330333561577,993.6367538114164,3475194.2558127725,1353.303964757709,6877.500365016792,577.1336553945249,0,1986.563678821628,0,0,0,43378669.38181818,0.0,0,0,0,0,0,82.4476650563607,0.411344727272727,0.1549604545454544,0.2536792727272725,0.2518729695181815,1.4598701477636364,14.476696658477575,0.1077673636363635,0.055902727272727,0.0917351818181815,1.3829472060545456,0.065446727272727,0.152138909090909,0.1526367272727269,0,0.3138258935408089,0,0.3287439707304429,1,12.158199703445348,0,1.6316346896347795,0,41.31027704909323,1,270.8991729915142,0,-0.015968944334417756,0,0.022429071953013135,0,-0.19477858617591437,0,1.7065199219570957,0,-0.07775833299916712,1,0.880075924840753,0,0.17902085594772643
1701350482.413,2.2714003821112003,1.26772556555759,2.92815081166666,2.21311120526826,13.50953197298884,207.3922581152505,0.59159095746785,0.21387425685597,0.3529924562737599,7.72194199327072,0.39488069566813,1.27575942934458,1.14787697378454,24523218.570982296,7316431.870460597,1258414.08,24135223.64592373,6400711.528674888,177090993.22084296,2907633.31355094,467763.6226534905,97366713.37558088,11227274.421356209,21359497.209985312,784921.3259580565,2527385.606073444,0.0,2670.772128742461,0.0,4090563.4795038025,3827182.462321393,69628542.19122776,0,81.27951740286542,1730.4604985213348,3796516.157657325,1353.303964757709,7497.950575032832,485.875514734541,0,2077.267211244136,0,0,0,52266778.14090904,0.0,0,0,0,0,0,69.41078781922015,0.4554742727272725,0.1636600909090904,0.311814321590909,0.295390945081818,1.6588034575575756,14.080971774413635,0.0937629999999995,0.0458334545454545,0.081719909090909,1.3831070242363634,0.0655170909090905,0.1423394545454545,0.1525944545454545,0,0.9605293899057301,0,0.24284080104058603,1,9.06426228298136,0,0.7193896250202556,0,29.16646117866256,1,270.8991729915142,0,0.024425039435072904,0,0.05902591605871521,0,-0.18796053944515734,0,1.7005251568599533,0,-0.07796122412105433,1,1.0447185089258255,0,0.17936133227300388
1701350487.413,2.46365926523997,1.32462548969402,3.3216165854102195,2.26777143644745,15.27939661835746,234.99047051851304,0.5834844928996701,0.22201387954698,0.31297336386601,7.167905884519469,0.39912622268822,1.4136163038245502,1.23214731371366,29993422.074628662,5915778.554053807,1555988.2117518648,24817808.82652185,7953051.676182112,186758021.87157124,2024020.6688043976,428594.8844734498,78535066.1359795,9353079.81385621,26236579.855239127,703371.2400820183,2045044.4091266147,0.0,2996.5067578689395,0.0,4206251.5730706,5303108.7688479,70486173.55602206,0,74.46054282026577,1488.8319430056524,1982245.351459695,1246.8375837110195,6718.944459302844,598.6006832173326,0,2247.3800684017046,0,0,0,61147350.409611054,75.05267979844251,0,0,0,0,0,74.82508540216658,0.4724554545454545,0.151219636363636,0.337192636363636,0.3370755423454545,1.845170591372727,13.863682101700432,0.071747,0.0483111688090905,0.0787589090909089,1.3913421151454544,0.05969,0.143035545454545,0.1273183636363635,1,1.2785488313745645,1,0.3688184182326495,1,7.835736736748174,0,0.0779830506708663,0,18.89813303430202,1,270.8991729915142,0,0.14161465416060537,0,0.048746423758302626,0,-0.18336896363240385,0,1.3948481639631325,0,-0.05889590421833191,1,1.0325995519772846,0,0.42606752233723455
