accuracy,failures
0.8978617940003879,15
0.929902276580321,12
0.9077417671453402,13
0.9177737215373185,14
0.9343480516571389,11
0.9121423513762738,15
0.9263893697015997,12
0.9247058264782684,14
0.8916751078466589,16
0.8441151809047257,20
0.9085393437790603,14
0.8824185578575305,16
0.8538783256554727,17
0.9212108490489761,12
0.8774675851398196,14
0.8626094525164725,21
0.8975728684555532,15
0.9069813437051352,15
0.9340321399350047,8
0.8756985982959559,16
0.8729572152448286,18
0.9340835008653737,11
0.8919097372885314,17
0.9082286640419842,16
0.9335735899608079,10
0.9118795138089768,16
0.8876224135410287,16
0.8675781914222322,17
0.8941797493608961,16
0.9192477116752743,9
