accuracy,failures
0.7397957656569532,254
0.7316439883783167,256
0.7282209041073446,261
0.7012592054614792,281
0.7205324901663724,269
0.7044285789002094,281
0.7472176969051524,239
0.6832685358876374,300
0.683754280112849,300
0.7021165857852385,280
0.6916768724740452,290
0.7323522829272513,261
0.71519325362265,274
0.7188739392207077,263
0.7145331874023196,273
0.7456902951581925,243
0.7136034709296603,275
0.7024646391995766,280
0.6876271746203124,294
0.7170843532776714,272
0.7008721378119932,279
0.72119612763025,261
0.7017526171053801,281
0.7166112751260676,276
0.7166330713541462,273
0.7107926860463435,274
0.7001333166655561,285
0.6899528771379719,291
0.7034231900092465,283
0.7127968293837446,284
