accuracy,failures
0.9308440660915873,142
0.9198909964146008,150
0.9123162780899938,150
0.9240709967195924,137
0.9052608540761181,148
0.883543770833032,164
0.9223073308635638,145
0.9140144746516852,163
0.9130286059601475,151
0.9052766865890768,148
0.9074608979394766,157
0.8863212102689281,154
0.9086182925465016,157
0.9154433963530696,147
0.9012240356157136,145
0.9038322319516697,170
0.8916588075232015,156
0.9224169652232042,149
0.9019916848486085,154
0.9077896119267118,154
0.905375514832133,162
0.7927488452592879,172
0.8941283929332486,148
0.8997945309333478,165
0.8878745607328866,150
0.9102577551087211,161
0.884221268920752,171
0.9074214342164248,155
0.8941005029276006,163
0.9004561718857362,150
