accuracy,failures
0.6842378151915032,32
0.8020557667548454,23
0.6923656471156818,29
0.7892085219569216,22
0.7241173762598083,32
0.703610198197861,29
0.7338648842273006,26
0.7768084445333073,22
0.7625561480120604,22
0.7180435305179469,28
0.7431634886205514,26
0.7773075724427515,20
0.7511135770933086,24
0.723474036785579,29
0.7083054134719166,33
0.7296364286778676,26
0.7280479787508944,30
0.6713725573626166,35
0.7485442510195081,27
0.6048527401047084,38
0.7163588671604466,29
0.7431659264761041,27
0.7516580995369815,27
0.6124301592445169,38
0.7368473946148688,25
0.7726581896806739,21
0.7138435274146284,28
0.6485311742402601,32
0.7557582850437912,28
0.7310712792856431,27
