accuracy,failures
0.6506024986390373,115
0.6600554656114893,109
0.6662424721328424,104
0.6567565093993867,106
0.6623350083077598,101
0.711223201453483,95
0.6605061753075241,112
0.6552403034296195,116
0.7007010570512984,101
0.6886579337243295,107
0.657819893563896,106
0.693407575321944,106
0.6312033327109363,110
0.6330275581663116,104
0.6880537722406315,105
0.6506651487503716,115
0.6687829930415132,103
0.6309475218019501,117
0.6548652431636024,108
0.7244791659453745,93
0.6133186553328813,119
0.5884819486160127,109
0.6294833466406917,111
0.6711354308666817,102
0.7295741991646437,97
0.6704212556958136,103
0.5991434159120717,114
0.6418882091233471,116
0.7108132689468034,91
0.6610799708295665,109
