accuracy,failures
0.9519256337912063,65
0.9559224737717262,58
0.9520005164848747,66
0.9479896071767128,65
0.9390298199225832,81
0.9531007532616547,67
0.949759161720296,71
0.9485243040516903,71
0.9446340070615469,76
0.9525064386999021,60
0.9423886132311693,79
0.9542389326110361,67
0.9536219278345661,62
0.9534077591733159,63
0.9570903792174242,53
0.9398969245235771,83
0.9681110356271276,45
0.9336522481183208,85
0.9508313730195541,69
0.9454165129144803,74
0.9548107017987847,62
0.9451259971317387,74
0.9450345994257064,70
0.9481646386843078,66
0.9486177206197218,69
0.9232166529394922,95
0.9506351833709977,61
0.9441754608900746,70
0.9534875197516725,62
0.9381402067337838,82
