accuracy,failures
0.6040963538690094,275
0.6172884371618057,299
0.6513792585864466,288
0.5240397563812033,296
0.5198300382441681,294
0.541480002490731,279
0.5270067468932728,299
0.30289538916774905,311
0.6031952249665073,294
0.5756519044421405,293
0.5339575484396197,297
0.49882343845448207,286
0.6772983640764814,294
0.6003932453478866,271
0.6352756713473475,298
0.6064857419749252,303
0.6586255408146452,286
0.5842603042544562,297
0.5019252569964047,284
0.5603073847130158,287
0.6600977874868729,299
0.6224316900844808,285
0.6286783191566401,299
0.584296401525826,298
0.6165773450443865,290
0.6438716903567088,274
0.6298154852009192,280
0.6461878471913991,281
0.6562768098642987,281
0.6488925657414635,296
