accuracy,failures
0.6411549242524787,39
0.6112908279858644,39
0.7589650828967591,29
0.6694957439103767,37
0.5802302342798917,44
0.6936990827104874,35
0.6708381047923091,37
0.6705432631158665,36
0.6574593402753655,34
0.6375024108702322,38
0.5999473913208753,40
0.6335650439413066,41
0.660934395050639,37
0.7393603152912556,33
0.6102528052971934,41
0.775927819884864,28
0.6957849580682314,36
0.7212149366765839,31
0.7169796084722273,32
0.7421995754163007,30
0.6329374206955081,42
0.6774718393539099,34
0.6260649370671938,40
0.5527881475595513,44
0.6065139344967083,41
0.6803468741288972,36
0.5883126659955651,44
0.5617020533939521,44
0.6091151142606454,42
0.69306725781336,36
