accuracy,failures
0.6668308343470946,274
0.7200005631334907,286
0.630727690533742,270
0.679643959527281,266
0.6582029275747063,286
0.6380990405443209,271
0.6754027211009885,277
0.7099215354073004,284
0.6392316316593902,269
0.6495485580067106,276
0.6615335719759865,297
0.3575000487694838,263
0.6703609661803861,273
0.6233865218314487,277
0.6921762740065449,281
0.6507688792615469,278
0.6243408110582094,272
0.6970941751186729,275
0.6093410656466574,279
0.6306455693676978,286
0.7087923983243103,266
0.7480941919423638,264
0.6875476163540882,268
0.6995991944501931,272
0.4807598780740169,288
0.53141358046011,278
0.7049391482218359,266
0.6743571759678444,265
0.6326900028629612,290
0.6750072810762426,282
