accuracy,failures
0.6632035239958121,77
0.6782981801213557,74
0.6772273855223784,70
0.6282403360849489,81
0.6196019373330035,82
0.6808349919626324,70
0.6779471564181694,70
0.6530415786860341,77
0.6429930308481742,79
0.6246675151121135,86
0.6708333503204735,71
0.6302934511772367,82
0.6827232615652981,69
0.6634947225352728,75
0.6691085955894522,72
0.6523350440109308,76
0.6779965548081142,71
0.5456443797047495,100
0.6605621918696502,75
0.7162035085680276,57
0.7114120919237162,66
0.6372899084896877,84
0.655626463506346,74
0.6529791102277228,71
0.6484923962502778,75
0.655238664344098,78
0.5916120659117696,88
0.6559471437346647,73
0.6496893710010682,80
0.6548870847444761,77
