accuracy,failures
0.9199209390793047,56
0.9223355117454923,54
0.9527943207030163,37
0.9436729319190246,39
0.9277233110665747,54
0.9169600392414924,60
0.9307978072241849,49
0.9310000520761408,49
0.9176370630874019,64
0.9436644682173666,43
0.9460563548400638,42
0.9327459260955383,47
0.9464010497526836,45
0.9102799198093828,50
0.9312904703491445,50
0.9251129126624713,51
0.9543757533601864,39
0.9499290703863992,40
0.9374817956128702,50
0.9279318880964458,52
0.9413122400987857,42
0.9499055723272186,45
0.9267522861928867,53
0.9352601369214805,53
0.9275751709534554,55
0.9419603650599208,42
0.9110051154019514,64
0.9474988110291963,45
0.9349481617154216,46
0.9341344948756689,45
