accuracy,failures
0.5729180523316882,22
0.46256046118820715,23
0.1409165010586112,25
0.5304633505338008,23
0.4806918518296731,25
0.5516075152751316,22
0.37033590509381376,31
0.6270949294537811,20
0.5222098411033647,21
0.5897733842969436,21
0.5143958898022373,25
0.36778306603759203,24
0.416585647545881,24
0.5023400755969832,26
0.6025567736335373,20
0.5171446296648035,23
0.3543215348352786,32
0.4379448071285199,29
0.47088207717374553,24
0.5476909430054786,22
0.5882194620641736,20
0.6474158370648717,17
0.5091691385097941,24
0.5313456304563746,24
0.5256433422626428,23
0.46932441046206563,23
0.5667690604882063,17
0.5722536138065417,22
0.4012120918972687,25
0.5498147621624374,21
