accuracy,failures
0.8901078432284163,14
0.8954558954791382,16
0.9236612349039206,10
0.8790984352210185,19
0.9157741182063763,13
0.8733069160093776,17
0.9138981660694566,16
0.8706541655466835,17
0.9530062418537288,8
0.9337004508411567,10
0.8815110229996561,14
0.9119273583541919,11
0.8789177746675476,16
0.9273439507369708,15
0.9521848825166025,10
0.8368576595473637,22
0.9216006829412935,15
0.9207786746520656,14
0.9357739690861177,12
0.9193551839037959,11
0.8418709647022974,22
0.8374708117756924,24
0.8879132700731899,20
0.958472690160011,9
0.9456298915762963,11
0.897234877521849,13
0.9073635066724484,14
0.9421773220245673,9
0.9292719895663533,12
0.9073574008551707,15
