accuracy,failures
0.950281229859637,62
0.9393231564022377,74
0.9592781311892165,54
0.9531167993343412,60
0.9416991799672215,76
0.9504055714621353,64
0.9493449333992517,64
0.9427974255852755,70
0.9570395193184541,62
0.9475763540436857,67
0.9560945166423839,58
0.9386776408657765,77
0.940428585628336,78
0.9439388860946469,67
0.9489337789428591,61
0.9439030762575941,71
0.9415246985546375,74
0.9550790419930182,57
0.952474366443509,66
0.9401073910488437,74
0.9507766747018175,62
0.9560564157205296,55
0.9363258388132145,79
0.9492052771673646,66
0.9431114857277052,74
0.9494835201532693,61
0.9464771965520578,72
0.9425913159238702,76
0.9422324851477246,74
0.9632508558533882,53
