accuracy,failures
0.904489437484074,12
0.950082678934771,7
0.9062372137136321,10
0.9084148041549958,9
0.8805510543530256,12
0.9318051735935162,8
0.9453386769249373,6
0.8513675479054712,18
0.9136308948949745,12
0.8953912056067641,11
0.9297239893669463,10
0.9404766791556621,8
0.9502879501375525,5
0.9530199628139516,5
0.9721659679091113,3
0.941669662680336,6
0.9465971079226804,6
0.8598904355158068,14
0.9406859732253331,6
0.9423665827942262,6
0.9612223770723328,6
0.8844330000533969,12
0.9736576214912006,3
0.9470038685262385,5
0.895586979748828,9
0.9181460727241157,8
0.9672318858190695,4
0.9467959757685915,6
0.988569386585893,2
0.9362169492106208,8
