accuracy,failures
0.9293208738421785,7
0.9030840680907428,9
0.9208155459828534,8
0.8825776376255398,11
0.8829974513217254,11
0.8339665307514216,7
0.8254286047122641,14
0.9232148602263702,7
0.8980196462549276,10
0.9071539544678682,6
0.8338506898950786,15
0.9634731423391676,3
0.8911195815364048,10
0.8989110381516964,6
0.9275188284957946,7
0.9066402449445898,8
0.7784786228452515,14
0.9089525220989645,9
0.8793149482932874,12
0.952097297921378,5
0.8502275956313028,13
0.9077022471064067,9
0.8618531092584139,13
0.9004236681774502,10
0.8769983059417283,9
0.8261359794621792,11
0.9181459939926924,8
0.8704855148071264,10
0.8984403978117003,10
0.9204326377912879,8
