accuracy,failures
0.9315923259845286,114
0.9366947416485476,101
0.9385186030676759,105
0.9371856938376222,108
0.9255988332628478,124
0.9254905761052817,129
0.9352129329820812,114
0.9173977636995259,137
0.9262449615975662,126
0.9358327735154341,109
0.9381305261334819,106
0.9350973539142517,112
0.9396143544948785,109
0.9399348580737155,102
0.9319225712002008,114
0.9213407653725253,130
0.9319653870460082,117
0.9339005256164745,114
0.9344107641074204,112
0.9279547012873829,127
0.9390153142600842,107
0.9273450840020165,119
0.934886983408452,110
0.9225481161231468,133
0.933270330396638,111
0.9328634997188805,120
0.934954740540015,109
0.934346889171199,110
0.9335248046283505,113
0.9298884053972151,116
