accuracy,failures
0.5903864182041926,183
0.5535311775695293,197
0.6008794707445784,176
0.6103498675445662,172
0.6063731249813847,172
0.5974040693624163,176
0.5763359200739113,186
0.5826619414717518,183
0.5927507696220428,181
0.5911581614668122,180
0.5503321378044853,200
0.5933210539549689,178
0.5631723408705862,186
0.5860065348141559,181
0.6216066072696004,167
0.5844104405966618,186
0.6189074808863682,168
0.5671993461852154,190
0.5685699739819545,189
0.6049832524140886,176
0.6481925275929921,157
0.6012119126093103,176
0.5744560781751717,191
0.5801158246849237,181
0.5774385963494353,187
0.6080882550527451,172
0.6147237699398125,172
0.5870846941882406,181
0.6046204257285674,175
0.590592703912532,182
